customer_id,customer_city,customer_state,total_orders,total_items_purchased,total_spent,average_item_value,first_purchase,last_purchase,customer_lifetime_days,days_since_last_purchase,churn_risk_segment,ingestion_timestamp,ingestion_date,pipeline_name,run_id
CUST_008358,Teresina,PI,2,3,4287.139999999999,1429.0466666666664,2021-02-10T06:46:00.000Z,2023-05-16T15:47:00.000Z,825,35,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008394,Teresina,PI,2,2,1406.38,703.19,2021-10-19T16:04:00.000Z,2022-11-03T06:36:00.000Z,380,229,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008401,Goiania,GO,5,6,8333.53,1388.9216666666669,2021-07-04T13:35:00.000Z,2023-06-09T20:51:00.000Z,705,11,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008415,Manaus,AM,1,3,4327.41,1442.47,2022-03-26T02:14:00.000Z,2022-03-26T02:14:00.000Z,0,451,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008452,Florianopolis,SC,3,3,3985.78,1328.5933333333335,2022-09-24T09:41:00.000Z,2023-04-30T05:10:00.000Z,218,51,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008487,Aracaju,SE,1,2,1542.95,771.475,2022-12-26T04:25:00.000Z,2022-12-26T04:25:00.000Z,0,176,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008497,Joao Pessoa,PB,6,15,19033.160000000003,1268.8773333333336,2021-01-13T08:35:00.000Z,2023-03-04T20:56:00.000Z,780,108,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008506,Florianopolis,SC,3,9,14692.32,1632.48,2021-07-05T10:54:00.000Z,2022-07-11T07:57:00.000Z,371,344,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008517,Manaus,AM,3,3,3739.0899999999997,1246.3633333333332,2021-12-21T04:32:00.000Z,2022-11-18T13:32:00.000Z,332,214,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008518,Salvador,BA,3,6,5296.34,882.7233333333334,2021-12-14T21:57:00.000Z,2022-10-11T16:27:00.000Z,301,252,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008548,Florianopolis,SC,4,5,3131.41,626.2819999999999,2021-02-14T10:19:00.000Z,2022-07-15T07:34:00.000Z,516,340,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008552,Belem,PA,1,1,2443.96,2443.96,2022-07-24T22:32:00.000Z,2022-07-24T22:32:00.000Z,0,331,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008580,Joao Pessoa,PB,2,2,963.6,481.8,2021-03-12T02:29:00.000Z,2022-10-10T23:01:00.000Z,577,253,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008586,Florianopolis,SC,5,6,4603.68,767.2800000000001,2021-02-26T23:42:00.000Z,2023-02-13T12:50:00.000Z,717,127,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008599,Porto Alegre,RS,2,4,7939.84,1984.96,2021-04-12T22:32:00.000Z,2023-01-16T06:35:00.000Z,644,155,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008601,Campo Grande,MS,5,10,11831.29,1183.1290000000001,2021-02-17T23:39:00.000Z,2023-01-16T01:40:00.000Z,698,155,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008602,Maceio,AL,3,4,5077.83,1269.4575,2021-02-09T05:46:00.000Z,2021-05-24T14:05:00.000Z,104,757,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008609,Natal,RN,1,1,1433.86,1433.86,2023-05-04T16:54:00.000Z,2023-05-04T16:54:00.000Z,0,47,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008612,Rio De Janeiro,RJ,2,4,7822.299999999999,1955.5749999999998,2022-04-25T19:52:00.000Z,2022-05-10T21:31:00.000Z,15,406,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008613,Salvador,BA,2,4,1829.5700000000002,457.39250000000004,2022-01-28T23:35:00.000Z,2022-06-07T23:17:00.000Z,130,378,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008623,Teresina,PI,5,9,10117.390000000001,1124.1544444444446,2021-01-22T22:39:00.000Z,2022-10-13T02:34:00.000Z,629,250,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008624,Recife,PE,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008638,Belo Horizonte,MG,4,5,4025.79,805.158,2021-08-02T19:06:00.000Z,2023-06-13T10:11:00.000Z,680,7,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008648,Joao Pessoa,PB,7,10,15365.189999999999,1536.5189999999998,2022-05-02T06:36:00.000Z,2023-05-10T18:34:00.000Z,373,41,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008657,Cuiaba,MT,4,8,13499.73,1687.46625,2021-05-03T05:47:00.000Z,2021-12-19T01:41:00.000Z,230,548,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008663,Maceio,AL,6,9,15938.92,1770.9911111111112,2021-05-28T16:22:00.000Z,2023-04-13T17:00:00.000Z,685,68,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008666,Natal,RN,3,4,6982.490000000001,1745.6225000000002,2022-03-19T15:46:00.000Z,2022-09-02T21:23:00.000Z,167,291,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008683,Aracaju,SE,1,5,6505.41,1301.0819999999999,2022-12-07T14:24:00.000Z,2022-12-07T14:24:00.000Z,0,195,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008692,Sao Paulo,SP,5,7,10259.19,1465.5985714285714,2021-02-16T11:07:00.000Z,2022-11-28T11:08:00.000Z,650,204,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008719,Cuiaba,MT,5,13,17271.79,1328.5992307692309,2021-07-13T02:49:00.000Z,2022-10-20T09:40:00.000Z,464,243,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008723,Joao Pessoa,PB,2,6,8318.38,1386.3966666666665,2022-06-29T11:36:00.000Z,2022-08-13T22:55:00.000Z,45,311,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008727,Recife,PE,5,8,10295.329999999998,1286.9162499999998,2021-07-21T00:05:00.000Z,2022-11-30T05:27:00.000Z,497,202,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008729,Fortaleza,CE,3,7,9439.15,1348.45,2021-09-10T21:59:00.000Z,2023-04-11T19:10:00.000Z,578,70,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008754,Rio De Janeiro,RJ,3,3,1844.6,614.8666666666667,2021-05-29T10:53:00.000Z,2022-07-23T23:21:00.000Z,420,332,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008758,Florianopolis,SC,2,4,4741.4800000000005,1185.3700000000001,2021-06-13T05:20:00.000Z,2022-05-19T04:22:00.000Z,340,397,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008779,Cuiaba,MT,5,16,23686.03,1480.376875,2021-09-28T03:31:00.000Z,2023-05-28T21:12:00.000Z,607,23,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008784,Goiania,GO,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008800,Manaus,AM,4,9,11276.34,1252.9266666666667,2021-03-18T18:02:00.000Z,2023-02-12T16:56:00.000Z,696,128,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008811,Recife,PE,1,1,1667.07,1667.07,2021-05-24T20:51:00.000Z,2021-05-24T20:51:00.000Z,0,757,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008812,Joao Pessoa,PB,1,1,574,574,2022-01-05T20:23:00.000Z,2022-01-05T20:23:00.000Z,0,531,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008816,Porto Velho,RO,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008824,Aracaju,SE,4,7,11765.15,1680.7357142857143,2021-08-05T23:19:00.000Z,2022-06-27T04:22:00.000Z,326,358,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008827,Teresina,PI,5,5,4312.96,862.592,2021-07-29T12:24:00.000Z,2023-06-15T21:30:00.000Z,686,5,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008837,Maceio,AL,1,1,1905.8,1905.8,2021-04-15T13:49:00.000Z,2021-04-15T13:49:00.000Z,0,796,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008843,Goiania,GO,2,4,8827.529999999999,2206.8824999999997,2022-02-19T04:03:00.000Z,2023-04-25T18:39:00.000Z,430,56,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008852,Cuiaba,MT,4,4,7134.199999999999,1783.5499999999997,2022-02-15T09:30:00.000Z,2022-10-31T19:26:00.000Z,258,232,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008853,Recife,PE,8,12,14832.8,1236.0666666666666,2021-01-12T22:38:00.000Z,2023-04-08T16:38:00.000Z,816,73,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008878,Joao Pessoa,PB,3,5,8092.389999999999,1618.4779999999998,2021-12-26T19:48:00.000Z,2022-11-09T09:03:00.000Z,318,223,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008907,Curitiba,PR,2,5,6299.84,1259.968,2022-05-12T14:40:00.000Z,2022-06-18T16:51:00.000Z,37,367,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008908,Recife,PE,3,4,5299.96,1324.99,2021-11-17T17:56:00.000Z,2023-06-05T18:26:00.000Z,565,15,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008914,Curitiba,PR,4,8,9589.080000000002,1198.6350000000002,2021-04-10T20:13:00.000Z,2022-09-11T05:23:00.000Z,519,282,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008925,Recife,PE,5,13,18741.2,1441.6307692307694,2022-01-01T07:11:00.000Z,2023-01-19T00:55:00.000Z,383,152,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008949,Porto Velho,RO,3,4,7090.48,1772.62,2021-06-28T15:15:00.000Z,2021-09-26T20:28:00.000Z,90,632,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008962,Aracaju,SE,1,1,1143.38,1143.38,2022-08-16T21:22:00.000Z,2022-08-16T21:22:00.000Z,0,308,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008966,Aracaju,SE,1,1,85.24,85.24,2023-05-18T22:24:00.000Z,2023-05-18T22:24:00.000Z,0,33,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_008992,Florianopolis,SC,3,5,6563.219999999999,1312.6439999999998,2021-01-30T23:32:00.000Z,2023-02-18T01:19:00.000Z,749,122,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009149,Joao Pessoa,PB,1,1,27.48,27.48,2022-12-30T05:47:00.000Z,2022-12-30T05:47:00.000Z,0,172,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009212,Manaus,AM,2,2,993.49,496.745,2021-04-15T01:15:00.000Z,2023-04-11T16:22:00.000Z,726,70,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009229,Belo Horizonte,MG,3,5,7103.25,1420.65,2022-02-14T00:31:00.000Z,2022-08-21T01:07:00.000Z,188,303,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009257,Campo Grande,MS,5,17,22002.61,1294.2711764705882,2021-10-29T10:29:00.000Z,2022-10-15T23:22:00.000Z,351,248,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009273,Maceio,AL,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009293,Porto Velho,RO,2,4,5667.96,1416.99,2021-04-02T04:13:00.000Z,2023-05-27T21:18:00.000Z,785,24,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009304,Cuiaba,MT,2,2,1748.0700000000002,874.0350000000001,2021-08-24T04:18:00.000Z,2022-04-05T16:51:00.000Z,224,441,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009312,Belo Horizonte,MG,2,5,5255.47,1051.094,2022-03-01T08:00:00.000Z,2023-06-02T18:08:00.000Z,458,18,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009334,Porto Velho,RO,4,7,7718.48,1102.6399999999999,2021-10-05T23:33:00.000Z,2022-11-23T23:24:00.000Z,414,209,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009335,Natal,RN,3,5,8538.41,1707.682,2021-03-01T15:24:00.000Z,2023-03-04T01:49:00.000Z,733,108,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009419,Manaus,AM,2,5,5283.53,1056.706,2021-03-31T04:49:00.000Z,2022-01-06T20:40:00.000Z,281,530,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009440,Manaus,AM,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009467,Florianopolis,SC,1,1,1239.91,1239.91,2021-12-29T20:55:00.000Z,2021-12-29T20:55:00.000Z,0,538,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009498,Aracaju,SE,2,2,1683.56,841.78,2021-02-22T14:17:00.000Z,2023-01-19T23:31:00.000Z,696,152,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009520,Recife,PE,1,1,2103.57,2103.57,2021-12-10T09:12:00.000Z,2021-12-10T09:12:00.000Z,0,557,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009537,Teresina,PI,3,9,9487.24,1054.1377777777777,2021-09-02T09:47:00.000Z,2022-05-08T20:49:00.000Z,248,408,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009549,Joao Pessoa,PB,1,1,2208.21,2208.21,2021-11-06T19:59:00.000Z,2021-11-06T19:59:00.000Z,0,591,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009553,Fortaleza,CE,2,2,2988.8,1494.4,2022-08-06T13:33:00.000Z,2022-10-19T03:33:00.000Z,74,244,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009554,Goiania,GO,3,6,6056.039999999999,1009.3399999999998,2021-06-08T08:18:00.000Z,2022-04-11T11:25:00.000Z,307,435,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009562,Joao Pessoa,PB,3,4,3482.98,870.745,2021-03-13T09:22:00.000Z,2023-01-20T23:44:00.000Z,678,151,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009600,Rio De Janeiro,RJ,1,2,2432.49,1216.245,2022-02-28T08:55:00.000Z,2022-02-28T08:55:00.000Z,0,477,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009619,Belem,PA,1,4,7099.58,1774.895,2021-06-16T02:56:00.000Z,2021-06-16T02:56:00.000Z,0,734,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009625,Porto Alegre,RS,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009646,Aracaju,SE,3,8,9342.27,1167.78375,2021-02-16T22:42:00.000Z,2023-02-22T14:28:00.000Z,736,118,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009655,Florianopolis,SC,5,6,9754.58,1625.7633333333333,2021-05-26T13:44:00.000Z,2023-01-11T19:09:00.000Z,595,160,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009662,Campo Grande,MS,1,1,1760.53,1760.53,2022-12-14T21:23:00.000Z,2022-12-14T21:23:00.000Z,0,188,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009663,Campo Grande,MS,5,9,6105.369999999999,678.3744444444443,2021-01-11T14:56:00.000Z,2023-03-15T19:19:00.000Z,793,97,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009668,Manaus,AM,5,8,13094.66,1636.8325,2021-05-08T04:24:00.000Z,2022-05-17T17:12:00.000Z,374,399,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009685,Salvador,BA,5,8,9941.03,1242.62875,2021-05-08T12:44:00.000Z,2023-01-12T17:05:00.000Z,614,159,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009696,Florianopolis,SC,4,6,7853.17,1308.8616666666667,2021-06-18T10:06:00.000Z,2023-06-15T17:54:00.000Z,727,5,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009751,Rio De Janeiro,RJ,3,3,4795.05,1598.3500000000001,2021-09-16T00:58:00.000Z,2023-05-25T19:06:00.000Z,616,26,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009769,Cuiaba,MT,4,7,7647.43,1092.49,2021-08-27T14:28:00.000Z,2022-12-02T02:57:00.000Z,462,200,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009776,Porto Velho,RO,9,17,18273.78,1074.9282352941175,2021-06-16T21:18:00.000Z,2023-03-14T06:11:00.000Z,636,98,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009777,Teresina,PI,3,4,6117.119999999999,1529.2799999999997,2022-10-17T00:25:00.000Z,2023-05-29T12:51:00.000Z,224,22,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009779,Belem,PA,1,4,6177.09,1544.2725,2022-05-05T12:14:00.000Z,2022-05-05T12:14:00.000Z,0,411,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009783,Fortaleza,CE,0,0,0,0,null,null,0,null,Never Purchased,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009803,Teresina,PI,4,9,10242.32,1138.0355555555554,2021-07-29T16:49:00.000Z,2023-02-01T18:20:00.000Z,552,139,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009812,Maceio,AL,6,12,18098.61,1508.2175,2021-03-08T05:40:00.000Z,2023-04-06T12:23:00.000Z,759,75,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009820,Cuiaba,MT,6,14,18019.76,1287.1257142857141,2021-03-04T18:13:00.000Z,2023-05-26T22:32:00.000Z,813,25,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009840,Rio De Janeiro,RJ,5,6,9925.61,1654.2683333333334,2021-02-11T13:36:00.000Z,2023-06-19T13:23:00.000Z,858,1,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009851,Manaus,AM,5,7,8170.5,1167.2142857142858,2021-01-30T15:28:00.000Z,2023-01-23T19:16:00.000Z,723,148,Medium Risk,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009880,Rio De Janeiro,RJ,5,9,14112.470000000001,1568.0522222222223,2021-02-17T03:22:00.000Z,2022-02-10T13:28:00.000Z,358,495,High Risk - Likely Churned,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
CUST_009899,Sao Paulo,SP,6,11,13820.72,1256.4290909090907,2021-06-24T01:48:00.000Z,2023-05-07T15:36:00.000Z,682,44,Active,2026-07-19T18:19:04.064Z,2026-07-19,Silver_Customers_Load,45847a07-2803-4f0b-ae30-7f5720e8bd4b
